date,data_src,family,genus,species,genus_species,length_m,age.maturity,longevity,habitat,feeding.mode,
2019-05-02,pan,Cottidae,Myoxocephalus,quadricornis,Myoxocephalus quadricornis,0.37,3.5,14.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,quadricornis,Myoxocephalus quadricornis,0.37,3.5,14.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,quadricornis,Myoxocephalus quadricornis,0.37,3.5,14.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,quadricornis,Myoxocephalus quadricornis,0.37,3.5,14.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpioides,Myoxocephalus scorpioides,0.3,5.4,12.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpioides,Myoxocephalus scorpioides,0.3,5.4,12.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpioides,Myoxocephalus scorpioides,0.3,5.4,12.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpioides,Myoxocephalus scorpioides,0.3,5.4,12.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpioides,Myoxocephalus scorpioides,0.3,5.4,12.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpioides,Myoxocephalus scorpioides,0.3,5.4,12.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpius,Myoxocephalus scorpius,0.9,2.0,8.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpius,Myoxocephalus scorpius,0.9,2.0,8.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpius,Myoxocephalus scorpius,0.9,2.0,8.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpius,Myoxocephalus scorpius,0.9,2.0,8.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpius,Myoxocephalus scorpius,0.38,3.5,10.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpius,Myoxocephalus scorpius,0.257,2.0,8.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpius,Myoxocephalus scorpius,0.257,2.0,8.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpius,Myoxocephalus scorpius,0.257,2.0,8.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpius,Myoxocephalus scorpius,0.257,2.0,8.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,scorpius,Myoxocephalus scorpius,0.257,2.0,8.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,verrucosus,Myoxocephalus verrucosus,0.6466667,5.4,12.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,verrucosus,Myoxocephalus verrucosus,0.4646667,5.4,12.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,verrucosus,Myoxocephalus verrucosus,0.247,5.4,12.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,verrucosus,Myoxocephalus verrucosus,0.6466667,5.4,12.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,verrucosus,Myoxocephalus verrucosus,0.6466667,5.4,12.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,verrucosus,Myoxocephalus verrucosus,0.247,5.4,12.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,verrucosus,Myoxocephalus verrucosus,0.247,5.4,12.0,demersal,generalist,
2019-05-02,pan,Cottidae,Myoxocephalus,NA,Myoxocephalus,0.4646667,5.4,12.0,demersal,generalist,
2019-05-02,pan,Cottidae,Paricelinus,hopliticus,Paricelinus hopliticus,0.2,3.9,9.6,demersal,generalist,
2019-05-02,pan,Cottidae,Paricelinus,hopliticus,Paricelinus hopliticus,0.2,3.9,9.6,demersal,generalist,
2019-05-02,pan,Cottidae,Paricelinus,hopliticus,Paricelinus hopliticus,0.2,3.9,9.6,demersal,generalist,
2019-05-02,pan,Cottidae,Paricelinus,hopliticus,Paricelinus hopliticus,0.2,3.9,9.6,demersal,generalist,
2019-05-02,pan,Cottidae,Paricelinus,hopliticus,Paricelinus hopliticus,0.2,3.9,9.6,demersal,generalist,
2019-05-02,pan,Cottidae,Radulinus,asprellus,Radulinus asprellus,0.15,3.9,9.6,demersal,generalist,
2019-05-02,pan,Cottidae,Radulinus,asprellus,Radulinus asprellus,0.15,3.9,9.6,demersal,generalist,
2019-05-02,pan,Cottidae,Radulinus,asprellus,Radulinus asprellus,0.15,3.9,9.6,demersal,generalist,
2019-05-02,pan,Cottidae,Radulinus,asprellus,Radulinus asprellus,0.15,3.9,9.6,demersal,generalist,
2019-05-02,pan,Cottidae,Radulinus,taylori,Radulinus taylori,0.118,3.9,9.6,demersal,generalist,
2019-05-02,pan,Cottidae,Rastrinus,scutiger,Rastrinus scutiger,0.16,3.9,9.6,bathydemersal,benthivorous,
2019-05-02,pan,Cottidae,Rastrinus,scutiger,Rastrinus scutiger,0.16,3.9,9.6,bathydemersal,benthivorous,
2019-05-02,pan,Cottidae,Rastrinus,scutiger,Rastrinus scutiger,0.16,3.9,9.6,bathydemersal,benthivorous,
2019-05-02,pan,Cottidae,Rastrinus,scutiger,Rastrinus scutiger,0.16,3.9,9.6,bathydemersal,benthivorous,
2019-05-02,pan,Cottidae,Rastrinus,scutiger,Rastrinus scutiger,0.16,3.9,9.6,bathydemersal,benthivorous,
2019-05-02,pan,Cottidae,Scorpaenichthys,marmoratus,Scorpaenichthys marmoratus,0.99,3.0,13.0,demersal,generalist,
2019-05-02,pan,Cottidae,Scorpaenichthys,marmoratus,Scorpaenichthys marmoratus,0.99,3.0,13.0,demersal,generalist,
2019-05-02,pan,Cottidae,Taurulus,bubalis,Taurulus bubalis,0.17,1.0,4.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Taurulus,bubalis,Taurulus bubalis,0.17,1.0,4.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Taurulus,bubalis,Taurulus bubalis,0.17,1.0,4.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Thyriscus,anoplus,Thyriscus anoplus,0.145,3.9,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Thyriscus,anoplus,Thyriscus anoplus,0.145,3.9,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Thyriscus,anoplus,Thyriscus anoplus,0.145,3.9,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Thyriscus,anoplus,Thyriscus anoplus,0.145,3.9,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Thyriscus,anoplus,Thyriscus anoplus,0.145,3.9,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Trichocottus,brashnikovi,Trichocottus brashnikovi,0.225,3.9,9.6,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,forficatus,Triglops forficatus,0.3,3.7,6.0,demersal,planktivorous,
2019-05-02,pan,Cottidae,Triglops,forficatus,Triglops forficatus,0.3,3.7,6.0,demersal,planktivorous,
2019-05-02,pan,Cottidae,Triglops,forficatus,Triglops forficatus,0.3,3.7,6.0,demersal,planktivorous,
2019-05-02,pan,Cottidae,Triglops,forficatus,Triglops forficatus,0.3,3.7,6.0,demersal,planktivorous,
2019-05-02,pan,Cottidae,Triglops,forficatus,Triglops forficatus,0.3,3.7,6.0,demersal,planktivorous,
2019-05-02,pan,Cottidae,Triglops,macellus,Triglops macellus,0.264,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,macellus,Triglops macellus,0.264,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,macellus,Triglops macellus,0.264,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,macellus,Triglops macellus,0.264,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,macellus,Triglops macellus,0.264,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,macellus,Triglops macellus,0.264,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,metopias,Triglops metopias,0.167,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,metopias,Triglops metopias,0.167,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,metopias,Triglops metopias,0.167,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,murrayi,Triglops murrayi,0.2,3.5,10.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Triglops,murrayi,Triglops murrayi,0.2,3.5,10.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Triglops,murrayi,Triglops murrayi,0.2,3.5,10.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Triglops,murrayi,Triglops murrayi,0.2,3.5,10.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Triglops,murrayi,Triglops murrayi,0.2,3.5,10.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Triglops,murrayi,Triglops murrayi,0.2,3.5,10.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Triglops,murrayi,Triglops murrayi,0.172,3.5,10.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Triglops,murrayi,Triglops murrayi,0.2,3.5,10.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Triglops,murrayi,Triglops murrayi,0.2,3.5,10.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Triglops,murrayi,Triglops murrayi,0.2,3.5,10.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Triglops,murrayi,Triglops murrayi,0.2,3.5,10.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Triglops,nybelini,Triglops nybelini,0.2,3.5,7.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Triglops,nybelini,Triglops nybelini,0.145,3.5,7.0,demersal,benthivorous,
2019-05-02,pan,Cottidae,Triglops,pingelii,Triglops pingelii,0.2,4.0,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,pingelii,Triglops pingelii,0.2,4.0,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,pingelii,Triglops pingelii,0.2,4.0,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,pingelii,Triglops pingelii,0.2,4.0,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,pingelii,Triglops pingelii,0.175,4.0,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,pingelii,Triglops pingelii,0.2,4.0,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,pingelii,Triglops pingelii,0.2,4.0,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,pingelii,Triglops pingelii,0.2,4.0,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,pingelii,Triglops pingelii,0.2,4.0,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,pingelii,Triglops pingelii,0.2,4.0,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,pingelii,Triglops pingelii,0.2,4.0,6.0,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,scepticus,Triglops scepticus,0.25,3.7,8.0,bathydemersal,planktivorous,
2019-05-02,pan,Cottidae,Triglops,scepticus,Triglops scepticus,0.25,3.7,8.0,bathydemersal,planktivorous,
2019-05-02,pan,Cottidae,Triglops,scepticus,Triglops scepticus,0.25,3.7,8.0,bathydemersal,planktivorous,
2019-05-02,pan,Cottidae,Triglops,scepticus,Triglops scepticus,0.25,3.7,8.0,bathydemersal,planktivorous,
2019-05-02,pan,Cottidae,Triglops,scepticus,Triglops scepticus,0.25,3.7,8.0,bathydemersal,planktivorous,
2019-05-02,pan,Cottidae,Triglops,scepticus,Triglops scepticus,0.25,3.7,8.0,bathydemersal,planktivorous,
2019-05-02,pan,Cottidae,Triglops,xenostethus,Triglops xenostethus,0.097,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,xenostethus,Triglops xenostethus,0.097,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,xenostethus,Triglops xenostethus,0.097,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,NA,Triglops,0.235,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,NA,Triglops,0.235,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,NA,Triglops,0.235,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,NA,Triglops,0.235,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,NA,Triglops,0.235,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,NA,Triglops,0.235,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,NA,Triglops,0.235,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Triglops,NA,Triglops,0.235,3.7,6.3,demersal,generalist,
2019-05-02,pan,Cottidae,Zesticelus,profundorum,Zesticelus profundorum,0.064,3.9,9.6,bathydemersal,generalist,
2019-05-02,pan,Cottidae,Zesticelus,profundorum,Zesticelus profundorum,0.064,3.9,9.6,bathydemersal,generalist,
2019-05-02,pan,Cottidae,NA,NA,Cottidae,0.181,3.9,8.9,demersal,NA,
2019-05-02,pan,Cottidae,NA,NA,Cottidae,0.1761429,3.9,8.9,demersal,NA,
2019-05-02,pan,Cottidae,NA,NA,Cottidae,0.2388333,3.9,8.9,demersal,NA,
2019-05-02,pan,Cottidae,NA,NA,Cottidae,0.2388333,3.9,8.9,demersal,NA,
2019-05-02,pan,Cottidae,NA,NA,Cottidae,0.2388333,3.9,8.9,demersal,NA,
2019-05-02,pan,Cottidae,NA,NA,Cottidae,0.3792,3.9,8.9,demersal,NA,
2019-05-02,pan,Cottidae,NA,NA,Cottidae,0.3297647,3.9,8.9,demersal,NA,
2019-05-02,pan,Cottidae,NA,NA,Cottidae,0.179,3.9,8.9,demersal,NA,
2019-05-02,pan,Cottidae,NA,NA,Cottidae,0.08,3.9,8.9,demersal,NA,
2019-05-02,pan,Cryptacanthodidae,Cryptacanthodes,aleutensis,Cryptacanthodes aleutensis,0.3,NA,NA,demersal,planktivorous,
2019-05-02,pan,Cryptacanthodidae,Cryptacanthodes,aleutensis,Cryptacanthodes aleutensis,0.3,NA,NA,demersal,planktivorous,
2019-05-02,pan,Cryptacanthodidae,Cryptacanthodes,aleutensis,Cryptacanthodes aleutensis,0.3,NA,NA,demersal,planktivorous,
2019-05-02,pan,Cryptacanthodidae,Cryptacanthodes,aleutensis,Cryptacanthodes aleutensis,0.3,NA,NA,demersal,planktivorous,
2019-05-02,pan,Cryptacanthodidae,Cryptacanthodes,aleutensis,Cryptacanthodes aleutensis,0.3,NA,NA,demersal,planktivorous,
2019-05-02,pan,Cryptacanthodidae,Cryptacanthodes,giganteus,Cryptacanthodes giganteus,1.17,NA,NA,demersal,generalist,
2019-05-02,pan,Cryptacanthodidae,Cryptacanthodes,giganteus,Cryptacanthodes giganteus,1.17,NA,NA,demersal,generalist,
2019-05-02,pan,Cryptacanthodidae,Cryptacanthodes,giganteus,Cryptacanthodes giganteus,1.17,NA,NA,demersal,generalist,
2019-05-02,pan,Cryptacanthodidae,Cryptacanthodes,giganteus,Cryptacanthodes giganteus,1.17,NA,NA,demersal,generalist,
2019-05-02,pan,Cryptacanthodidae,Cryptacanthodes,maculatus,Cryptacanthodes maculatus,0.97,NA,NA,demersal,benthivorous,
2019-05-02,pan,Cryptacanthodidae,Cryptacanthodes,maculatus,Cryptacanthodes maculatus,0.97,NA,NA,demersal,benthivorous,
2019-05-02,pan,Cryptacanthodidae,Cryptacanthodes,maculatus,Cryptacanthodes maculatus,0.97,NA,NA,demersal,benthivorous,
2019-05-02,pan,Cryptacanthodidae,NA,NA,Cryptacanthodidae,0.6625,NA,NA,demersal,NA,
2019-05-02,pan,Cyclopteridae,Aptocyclus,ventricosus,Aptocyclus ventricosus,0.41,3.5,9.3,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Aptocyclus,ventricosus,Aptocyclus ventricosus,0.41,3.5,9.3,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Aptocyclus,ventricosus,Aptocyclus ventricosus,0.41,3.5,9.3,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Aptocyclus,ventricosus,Aptocyclus ventricosus,0.41,3.5,9.3,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Aptocyclus,ventricosus,Aptocyclus ventricosus,0.41,3.5,9.3,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Aptocyclus,ventricosus,Aptocyclus ventricosus,0.41,3.5,9.3,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Aptocyclus,ventricosus,Aptocyclus ventricosus,0.41,3.5,9.3,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Cyclopteropsis,mcalpini,Cyclopteropsis mcalpini,0.075,3.5,13.0,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Cyclopterus,lumpus,Cyclopterus lumpus,0.57,3.5,13.0,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Cyclopterus,lumpus,Cyclopterus lumpus,0.57,3.5,13.0,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Cyclopterus,lumpus,Cyclopterus lumpus,0.57,3.5,13.0,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Cyclopterus,lumpus,Cyclopterus lumpus,0.57,3.5,13.0,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Cyclopterus,lumpus,Cyclopterus lumpus,0.57,3.5,13.0,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Cyclopterus,lumpus,Cyclopterus lumpus,0.57,3.5,13.0,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Cyclopterus,lumpus,Cyclopterus lumpus,0.55,3.5,15.0,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Cyclopterus,lumpus,Cyclopterus lumpus,0.57,3.0,13.0,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Cyclopterus,lumpus,Cyclopterus lumpus,0.57,3.5,13.0,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Cyclopterus,lumpus,Cyclopterus lumpus,0.57,3.5,13.0,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Cyclopterus,lumpus,Cyclopterus lumpus,0.57,3.5,13.0,benthopelagic,planktivorous,
2019-05-02,pan,Cyclopteridae,Cyclopterus,lumpus,Cyclopterus lumpus,0.57,3.5,13.0,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,andriashevi,Eumicrotremus andriashevi,0.048,3.5,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,andriashevi,Eumicrotremus andriashevi,0.048,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,andriashevi,Eumicrotremus andriashevi,0.048,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,andriashevi,Eumicrotremus andriashevi,0.048,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,asperrimus,Eumicrotremus asperrimus,0.12,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,asperrimus,Eumicrotremus asperrimus,0.12,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,asperrimus,Eumicrotremus asperrimus,0.12,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,asperrimus,Eumicrotremus asperrimus,0.12,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,asperrimus,Eumicrotremus asperrimus,0.12,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,barbatus,Eumicrotremus barbatus,0.065,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,barbatus,Eumicrotremus barbatus,0.065,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,barbatus,Eumicrotremus barbatus,0.065,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,derjugini,Eumicrotremus derjugini,0.1,1.0,4.3,demersal,benthivorous,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,derjugini,Eumicrotremus derjugini,0.113,1.0,4.3,demersal,benthivorous,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,derjugini,Eumicrotremus derjugini,0.1,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,gyrinops,Eumicrotremus gyrinops,0.052,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,orbis,Eumicrotremus orbis,0.18,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,orbis,Eumicrotremus orbis,0.18,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,orbis,Eumicrotremus orbis,0.18,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,orbis,Eumicrotremus orbis,0.18,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,orbis,Eumicrotremus orbis,0.18,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,orbis,Eumicrotremus orbis,0.18,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,phrynoides,Eumicrotremus phrynoides,0.074,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,phrynoides,Eumicrotremus phrynoides,0.074,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,phrynoides,Eumicrotremus phrynoides,0.074,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,phrynoides,Eumicrotremus phrynoides,0.074,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,phrynoides,Eumicrotremus phrynoides,0.074,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,spinosus,Eumicrotremus spinosus,0.132,1.0,4.3,demersal,benthivorous,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,spinosus,Eumicrotremus spinosus,0.132,1.0,4.3,demersal,benthivorous,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,spinosus,Eumicrotremus spinosus,0.132,1.0,4.3,demersal,benthivorous,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,spinosus,Eumicrotremus spinosus,0.132,1.0,4.3,demersal,benthivorous,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,spinosus,Eumicrotremus spinosus,0.132,1.0,4.3,demersal,benthivorous,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,NA,Eumicrotremus,0.1172727,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,NA,Eumicrotremus,0.1172727,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,NA,Eumicrotremus,0.1172727,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,NA,Eumicrotremus,0.1172727,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Eumicrotremus,NA,Eumicrotremus,0.1172727,1.0,4.3,demersal,generalist,
2019-05-02,pan,Cyclopteridae,Lethotremus,muticus,Lethotremus muticus,0.115,1.0,9.3,demersal,benthivorous,
2019-05-02,pan,Cyclopteridae,Lethotremus,muticus,Lethotremus muticus,0.115,3.5,9.3,demersal,benthivorous,
2019-05-02,pan,Cyclopteridae,Lethotremus,muticus,Lethotremus muticus,0.115,3.5,9.3,demersal,benthivorous,
2019-05-02,pan,Cyclopteridae,Lethotremus,muticus,Lethotremus muticus,0.115,3.5,9.3,demersal,benthivorous,
2019-05-02,pan,Cyclopteridae,Lethotremus,muticus,Lethotremus muticus,0.115,3.5,9.3,demersal,benthivorous,
2019-05-02,pan,Cyclopteridae,Lethotremus,NA,Lethotremus,0.0675,3.5,9.3,demersal,NA,
2019-05-02,pan,Cyclopteridae,NA,NA,Cyclopteridae,0.3205,3.5,9.3,demersal,NA,
2019-05-02,pan,Cyclopteridae,NA,NA,Cyclopteridae,0.3205,3.5,9.3,demersal,NA,
2019-05-02,pan,Cyclopteridae,NA,NA,Cyclopteridae,0.3205,3.5,9.3,demersal,NA,
2019-05-02,pan,Cyclopteridae,NA,NA,Cyclopteridae,0.3205,3.5,9.3,demersal,NA,
2019-05-02,pan,Cyclopteridae,NA,NA,Cyclopteridae,0.3205,3.5,9.3,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,arawak,Symphurus arawak,0.051,2.0,5.0,reef-associated,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,atricaudus,Symphurus atricaudus,0.21,2.0,5.0,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,civitatium,Symphurus civitatium,0.17,2.0,5.0,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,civitatium,Symphurus civitatium,0.17,2.0,5.0,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,diomedeanus,Symphurus diomedeanus,0.22,2.0,5.0,reef-associated,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,diomedeanus,Symphurus diomedeanus,0.22,2.0,5.0,reef-associated,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,diomedeanus,Symphurus diomedeanus,0.22,2.0,5.0,reef-associated,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,marginatus,Symphurus marginatus,0.146,2.0,5.0,bathydemersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,minor,Symphurus minor,0.09,2.0,5.0,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,nigrescens,Symphurus nigrescens,0.12,2.0,5.0,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,parvus,Symphurus parvus,0.09,2.0,5.0,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,pelicanus,Symphurus pelicanus,0.09,2.0,5.0,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,piger,Symphurus piger,0.15,2.0,5.0,bathydemersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,plagiusa,Symphurus plagiusa,0.21,2.0,5.0,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,plagiusa,Symphurus plagiusa,0.21,2.0,5.0,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,plagiusa,Symphurus plagiusa,0.21,2.0,5.0,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,plagiusa,Symphurus plagiusa,0.21,2.0,5.0,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,pusillus,Symphurus pusillus,0.075,2.0,5.0,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,pusillus,Symphurus pusillus,0.075,2.0,5.0,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,urospilus,Symphurus urospilus,0.166,2.0,5.0,demersal,benthivorous,
2019-05-02,pan,Cynoglossidae,Symphurus,urospilus,Symphurus urospilus,0.166,2.0,5.0,demersal,benthivorous,
